"Geneid" "Allel" "Tissue" "Value" "k_value"
"359" "Ntsc3873" "sa" "veg" -0.816798232548249 -19.4558394288224
"360" "Ntsc3873" "sa" "sex" 0.259193376564653 6.22815874228569
"361" "Ntsc3876" "BA" "veg" -0.326829126743547 -3.84539857439577
"362" "Ntsc3876" "BA" "sex" -0.280305525006629 -3.09402338630059
"363" "Ntsc3876" "sa" "veg" -0.298561721079323 -4.89322966452845
"364" "Ntsc3876" "sa" "sex" -0.2392974807546 -1.82222034100587
"365" "Ntsc1420" "BA" "veg" 0.794904806259363 34.1191459892552
"366" "Ntsc1420" "BA" "sex" -0.231993897925407 -4.15478484637495
"367" "Ntsc1420" "sa" "veg" 0.212061336688253 3.92574792438897
"368" "Ntsc1420" "sa" "sex" -0.647929683639831 -13.9947444578168
"369" "Ntsc3872" "BA" "veg" 0.54762700681247 14.1649204528966
"370" "Ntsc3872" "BA" "sex" 0.467281556382345 1.2334556987731
"371" "Ntsc3872" "sa" "veg" 0.398355265210141 3.04668824840326
