"geneID" "distance" "met_veg" "met_sex"
"Ntsc2303" "Ntsc2303" 37732 0.26984126984127 0.293650793650794
"Ntsc2299" "Ntsc2299" 39434 0.296875 0.2421875
"Ntsc6647" "Ntsc6647" 40946 0.253424657534247 0.23972602739726
"Ntsc6630" "Ntsc6630" 42922 0.347560975609756 0.341463414634146
"Ntsc6672" "Ntsc6672" 46787 0.248 0.236
"Ntsc8086" "Ntsc8086" 48920 0.227941176470588 0.264705882352941
"Ntsc6673" "Ntsc6673" 51933 0.27536231884058 0.246376811594203
"Ntsc6667" "Ntsc6667" 52513 NA NA
"Ntsc6664" "Ntsc6664" 53893 0.301507537688442 0.28391959798995
"Ntsc2314" "Ntsc2314" 48645 0.274787535410765 0.320113314447592
"Ntsc6668" "Ntsc6668" 42429 0.232876712328767 0.328767123287671
"Ntsc2316" "Ntsc2316" 37335 0.249370277078086 0.251889168765743
"Ntsc6665" "Ntsc6665" 34233 0.277533039647577 0.246696035242291
"Ntsc2315" "Ntsc2315" 32552 0.270531400966184 0.289855072463768
"Ntsc6669" "Ntsc6669" 29249 0.301075268817204 0.28673835125448
"Ntsc2317" "Ntsc2317" 27690 0.306122448979592 0.306122448979592
"Ntsc6671" "Ntsc6671" 22429 0.25 0.294117647058824
"Ntsc6670" "Ntsc6670" 18927 0.234567901234568 0.283950617283951
"Ntsc6666" "Ntsc6666" 2852 0.197044334975369 0.25615763546798
"Ntsc2313" "Ntsc2313" 673 0.154867256637168 0.163716814159292
"Ntsc6105" "Ntsc6105" 435 0.218390804597701 0.227011494252874
"Ntsc6104" "Ntsc6104" 4049 0.24031007751938 0.248062015503876
"Ntsc6112" "Ntsc6112" 5282 0.267857142857143 0.232142857142857
"Ntsc2133" "Ntsc2133" 8809 0.294736842105263 0.342105263157895
"Ntsc6103" "Ntsc6103" 11093 0.265625 0.265625
"Ntsc6102" "Ntsc6102" 14567 0.282574568288854 0.304552590266876
"Ntsc6111" "Ntsc6111" 20349 0.320754716981132 0.292452830188679
"Ntsc6110" "Ntsc6110" 23939 0.22962962962963 0.259259259259259
"Ntsc6109" "Ntsc6109" 26963 0.212290502793296 0.23463687150838
"Ntsc6114" "Ntsc6114" 25915 0.201535508637236 0.238003838771593
"Ntsc2136" "Ntsc2136" 16012 0.267399267399267 0.252747252747253
"Ntsc2135" "Ntsc2135" 11703 0.27 0.3
"Ntsc6108" "Ntsc6108" 10400 0.252173913043478 0.208695652173913
"Ntsc6101" "Ntsc6101" 7680 0.257918552036199 0.321266968325792
"Ntsc2138" "Ntsc2138" 5982 0.158620689655172 0.248275862068966
"Ntsc6100" "Ntsc6100" 1517 0.229166666666667 0.255208333333333
"Ntsc6113" "Ntsc6113" 3540 0.150537634408602 0.193548387096774
"Ntsc6099" "Ntsc6099" 4785 0.192307692307692 0.358974358974359
"Ntsc2137" "Ntsc2137" 5635 0.232558139534884 0.302325581395349
"Ntsc8042" "Ntsc8042" 22978 0.246418338108883 0.255014326647564
"Ntsc6095" "Ntsc6095" 26426 0.262599469496021 0.291777188328912
"Ntsc2134" "Ntsc2134" 20043 0.240566037735849 0.273584905660377
"Ntsc6098" "Ntsc6098" 15919 0.321256038647343 0.314009661835749
"Ntsc6097" "Ntsc6097" 12998 0.242647058823529 0.294117647058824
"Ntsc6096" "Ntsc6096" 7685 0.287671232876712 0.292237442922374
"Ntsc6094" "Ntsc6094" 1768 0.210144927536232 0.226449275362319
"Ntsc6107" "Ntsc6107" 2615 0.213333333333333 0.2
"Ntsc8043" "Ntsc8043" 10305 0.222222222222222 0.222222222222222
"Ntsc6106" "Ntsc6106" 12648 0.245810055865922 0.245810055865922
"Ntsc8159" "Ntsc8159" 23746 0.265822784810127 0.274261603375527
"Ntsc7774" "Ntsc7774" 27679 0.1875 0.1875
"Ntsc2741" "Ntsc2741" 29692 0.181818181818182 0.25
"Ntsc7775" "Ntsc7775" 30754 0.174528301886792 0.231132075471698
"Ntsc8041" "Ntsc8041" 45938 0.228682170542636 0.257751937984496
"Ntsc2132" "Ntsc2132" 55264 0.218637992831541 0.268817204301075
"Ntsc6091" "Ntsc6091" 58205 0.102803738317757 0.186915887850467
"Ntsc2131" "Ntsc2131" 57032 0.213793103448276 0.227586206896552
"Ntsc6090" "Ntsc6090" 46457 0.245454545454545 0.345454545454545
"Ntsc6092" "Ntsc6092" 40504 0.217391304347826 0.195652173913043
"Ntsc6089" "Ntsc6089" 38617 0.308411214953271 0.271028037383178
"Ntsc6088" "Ntsc6088" 34107 0.248407643312102 0.261146496815287
"Ntsc6093" "Ntsc6093" 31104 0.227513227513228 0.216931216931217
"Ntsc6087" "Ntsc6087" 29698 0.193877551020408 0.26530612244898
"Ntsc2130" "Ntsc2130" 26842 0.235632183908046 0.229885057471264
"Ntsc6086" "Ntsc6086" 24327 0.253787878787879 0.25
"Ntsc6085" "Ntsc6085" 20670 0.197860962566845 0.310160427807487
"Ntsc8040" "Ntsc8040" 15877 0.272727272727273 0.284090909090909
"Ntsc6063" "Ntsc6063" 11445 0.245161290322581 0.27741935483871
"Ntsc2129" "Ntsc2129" 8268 0.278301886792453 0.264150943396226
"Ntsc2128" "Ntsc2128" 5526 0.266666666666667 0.333333333333333
"Ntsc6071" "Ntsc6071" 3582 0.12 0.32
"Ntsc6070" "Ntsc6070" 5150 0.252873563218391 0.275862068965517
"Ntsc6069" "Ntsc6069" 6334 0.1875 0.166666666666667
"Ntsc6062" "Ntsc6062" 9159 0.305343511450382 0.251908396946565
"Ntsc8039" "Ntsc8039" 12475 0.15929203539823 0.20353982300885
"Ntsc6068" "Ntsc6068" 14364 0.26241134751773 0.290780141843972
"Ntsc2121" "Ntsc2121" 15956 0.238461538461538 0.292307692307692
"Ntsc6078" "Ntsc6078" 12928 NA NA
"Ntsc8038" "Ntsc8038" 8722 NA NA
"Ntsc6077" "Ntsc6077" 5192 0.107142857142857 0.125
"Ntsc6061" "Ntsc6061" 3728 0.221804511278195 0.278195488721804
"Ntsc8037" "Ntsc8037" 7947 0.222222222222222 0.264705882352941
"Ntsc2120" "Ntsc2120" 3259 0.294117647058824 0.352941176470588
"Ntsc6075" "Ntsc6075" 6229 0.306122448979592 0.26530612244898
"Ntsc6074" "Ntsc6074" 10302 NA NA
"Ntsc6076" "Ntsc6076" 15519 NA NA
"Ntsc6083" "Ntsc6083" 22012 0.242990654205607 0.282710280373832
"Ntsc2125" "Ntsc2125" 10627 0.180851063829787 0.24468085106383
"Ntsc6084" "Ntsc6084" 7968 0.232758620689655 0.25
"Ntsc2126" "Ntsc2126" 4320 NA NA
"Ntsc8036" "Ntsc8036" 7237 0.183673469387755 0.224489795918367
"Ntsc2123" "Ntsc2123" 8443 0.169014084507042 0.169014084507042
"Ntsc2122" "Ntsc2122" 11169 0.0967741935483871 0.193548387096774
"Ntsc6073" "Ntsc6073" 13217 0.194690265486726 0.221238938053097
"Ntsc6067" "Ntsc6067" 8322 0.255725190839695 0.270992366412214
"Ntsc6066" "Ntsc6066" 2159 0.242647058823529 0.227941176470588
"Ntsc6082" "Ntsc6082" 20031 0.242574257425743 0.237623762376238
"Ntsc6081" "Ntsc6081" 25386 0.293706293706294 0.286713286713287
"Ntsc2124" "Ntsc2124" 27968 0.0967741935483871 0.0967741935483871
"Ntsc6072" "Ntsc6072" 28263 0.253521126760563 0.295774647887324
"Ntsc6080" "Ntsc6080" 34788 0.207407407407407 0.281481481481481
"Ntsc6065" "Ntsc6065" 38274 0.25531914893617 0.404255319148936
"Ntsc6079" "Ntsc6079" 39847 0.194570135746606 0.244343891402715
"Ntsc6064" "Ntsc6064" 43944 0.211538461538462 0.264423076923077
"Ntsc2119" "Ntsc2119" 47826 0.216763005780347 0.26878612716763
"Ntsc6053" "Ntsc6053" 55951 0.231132075471698 0.273584905660377
"Ntsc6049" "Ntsc6049" 51506 0.279279279279279 0.324324324324324
"Ntsc6052" "Ntsc6052" 47289 0.247422680412371 0.288659793814433
"Ntsc8035" "Ntsc8035" 42084 0.186666666666667 0.253333333333333
"Ntsc6059" "Ntsc6059" 34081 0.107692307692308 0.123076923076923
"Ntsc6058" "Ntsc6058" 27128 0.158139534883721 0.186046511627907
"Ntsc6060" "Ntsc6060" 25240 0.148514851485149 0.198019801980198
"Ntsc6048" "Ntsc6048" 21597 0.298507462686567 0.276119402985075
"Ntsc6047" "Ntsc6047" 16499 0.224390243902439 0.248780487804878
"Ntsc8033" "Ntsc8033" 15047 0.282442748091603 0.351145038167939
"Ntsc6057" "Ntsc6057" 11875 0.232142857142857 0.226190476190476
"Ntsc6056" "Ntsc6056" 7401 0.225609756097561 0.225609756097561
"Ntsc6055" "Ntsc6055" 5806 0.233766233766234 0.298701298701299
"Ntsc6046" "Ntsc6046" 3803 0.282352941176471 0.329411764705882
"Ntsc6054" "Ntsc6054" 1288 0.241071428571429 0.196428571428571
"Ntsc6051" "Ntsc6051" 822 0.230452674897119 0.316872427983539
"Ntsc8034" "Ntsc8034" 7392 0.213709677419355 0.278225806451613
"Ntsc6050" "Ntsc6050" 10793 0.203703703703704 0.277777777777778
"Ntsc6045" "Ntsc6045" 20240 0.195530726256983 0.273743016759777
"Ntsc6044" "Ntsc6044" 22995 0.241554054054054 0.25
"Ntsc8032" "Ntsc8032" 31893 0.215686274509804 0.235294117647059
"Ntsc8031" "Ntsc8031" 28852 0.301927194860814 0.269807280513919
"Ntsc6041" "Ntsc6041" 14031 0.251908396946565 0.297709923664122
"Ntsc6043" "Ntsc6043" 11969 0.230769230769231 0.163461538461538
"Ntsc2118" "Ntsc2118" 10262 0.144230769230769 0.134615384615385
"Ntsc6042" "Ntsc6042" 7779 0.227979274611399 0.295336787564767
"Ntsc6040" "Ntsc6040" 4251 0.2578125 0.26953125
"Ntsc6039" "Ntsc6039" 3301 0.234042553191489 0.234042553191489
"Ntsc6034" "Ntsc6034" 4156 0.20265780730897 0.239202657807309
"Ntsc6026" "Ntsc6026" 8738 0.236 0.312
"Ntsc6033" "Ntsc6033" 11619 0.224852071005917 0.260355029585799
"Ntsc2115" "Ntsc2115" 12986 0.211764705882353 0.247058823529412
"Ntsc6025" "Ntsc6025" 15454 0.298429319371728 0.287958115183246
"Ntsc2114" "Ntsc2114" 17877 0.213114754098361 0.300546448087432
"Ntsc2113" "Ntsc2113" 20069 0.213197969543147 0.238578680203046
"Ntsc6024" "Ntsc6024" 21987 0.309734513274336 0.238938053097345
"Ntsc6032" "Ntsc6032" 23161 0.28125 0.239583333333333
"Ntsc6028" "Ntsc6028" 25003 0.205992509363296 0.262172284644195
"Ntsc6027" "Ntsc6027" 27893 0.243243243243243 0.172972972972973
"Ntsc6031" "Ntsc6031" 33831 0.298642533936652 0.271493212669683
"Ntsc6020" "Ntsc6020" 34859 0.169642857142857 0.160714285714286
"Ntsc6023" "Ntsc6023" 36939 0.203125 0.213541666666667
"Ntsc6019" "Ntsc6019" 35622 0.217494089834515 0.238770685579196
"Ntsc6030" "Ntsc6030" 27051 0.236514522821577 0.240663900414938
"Ntsc6022" "Ntsc6022" 20717 0.256410256410256 0.294871794871795
"Ntsc6021" "Ntsc6021" 6360 0.252676659528908 0.237687366167024
"Ntsc6029" "Ntsc6029" 616 0.195945945945946 0.182432432432432
"Ntsc8030" "Ntsc8030" 523 0.260869565217391 0.268774703557312
"Ntsc6018" "Ntsc6018" 3767 0.218181818181818 0.218181818181818
"Ntsc6017" "Ntsc6017" 9719 0.248366013071895 0.241830065359477
"Ntsc2107" "Ntsc2107" 11916 0.23121387283237 0.289017341040462
"Ntsc6016" "Ntsc6016" 14251 0.220779220779221 0.155844155844156
"Ntsc5997" "Ntsc5997" 40301 0.255754475703325 0.21227621483376
"Ntsc5996" "Ntsc5996" 47531 0.237373737373737 0.287878787878788
"Ntsc6009" "Ntsc6009" 49740 0.241830065359477 0.294117647058824
"Ntsc5995" "Ntsc5995" 51269 0.323170731707317 0.304878048780488
"Ntsc6008" "Ntsc6008" 54857 0.284299858557284 0.277227722772277
"Ntsc2106" "Ntsc2106" 61238 0.24 0.24
"Ntsc6007" "Ntsc6007" 65964 0.214689265536723 0.231638418079096
"Ntsc6015" "Ntsc6015" 67443 0.222222222222222 0.228070175438596
"Ntsc6014" "Ntsc6014" 69363 0.3 0.257142857142857
"Ntsc5994" "Ntsc5994" 71078 0.232786885245902 0.255737704918033
"Ntsc6006" "Ntsc6006" 79318 0.2265625 0.26171875
"Ntsc6005" "Ntsc6005" 84742 0.259842519685039 0.288713910761155
"Ntsc2111" "Ntsc2111" 92183 0.319587628865979 0.298969072164948
"Ntsc5993" "Ntsc5993" 94713 0.251428571428571 0.268571428571429
"Ntsc6013" "Ntsc6013" 89601 0.26027397260274 0.277016742770167
"Ntsc2110" "Ntsc2110" 72614 0.225409836065574 0.290983606557377
"Ntsc5992" "Ntsc5992" 67401 0.224677716390424 0.283609576427256
"Ntsc2109" "Ntsc2109" 64188 0.248407643312102 0.25796178343949
"Ntsc6010" "Ntsc6010" 60254 0.248603351955307 0.248603351955307
"Ntsc2112" "Ntsc2112" 52312 0.209150326797386 0.209150326797386
"Ntsc6004" "Ntsc6004" 48067 0.189873417721519 0.177215189873418
"Ntsc5991" "Ntsc5991" 43775 0.252066115702479 0.210743801652893
"Ntsc5990" "Ntsc5990" 35117 0.213636363636364 0.277272727272727
"Ntsc5989" "Ntsc5989" 31870 0.284046692607004 0.287937743190661
"Ntsc6003" "Ntsc6003" 29183 0.24812030075188 0.240601503759398
"Ntsc5988" "Ntsc5988" 26707 0.199233716475096 0.206896551724138
"Ntsc6012" "Ntsc6012" 21783 0.244635193133047 0.214592274678112
"Ntsc5987" "Ntsc5987" 19395 0.257731958762887 0.262886597938144
"Ntsc6002" "Ntsc6002" 16812 0.201005025125628 0.226130653266332
"Ntsc6001" "Ntsc6001" 15350 0.289473684210526 0.25
"Ntsc5986" "Ntsc5986" 13156 0.247311827956989 0.21505376344086
"Ntsc5985" "Ntsc5985" 10734 0.220512820512821 0.256410256410256
"Ntsc6000" "Ntsc6000" 5900 0.265882352941176 0.287058823529412
"Ntsc5999" "Ntsc5999" 2998 0.27007299270073 0.383211678832117
"Ntsc5998" "Ntsc5998" 213 0.189189189189189 0.189189189189189
"Ntsc2108" "Ntsc2108" 470 0.232365145228216 0.182572614107884
"Ntsc6011" "Ntsc6011" 4297 0.256227758007117 0.249110320284698
"Ntsc5984" "Ntsc5984" 7917 0.229591836734694 0.306122448979592
"Ntsc5983" "Ntsc5983" 11988 0.232227488151659 0.277251184834123
"Ntsc8029" "Ntsc8029" 17126 0.227659574468085 0.261702127659574
"Ntsc2105" "Ntsc2105" 27544 0.289285714285714 0.278571428571429
"Ntsc5978" "Ntsc5978" 30275 0.309210526315789 0.282894736842105
"Ntsc5977" "Ntsc5977" 28901 0.25625 0.247916666666667
"Ntsc5973" "Ntsc5973" 26589 0.201342281879195 0.228187919463087
"Ntsc5976" "Ntsc5976" 22742 0.206798866855524 0.212464589235127
"Ntsc5975" "Ntsc5975" 18158 0.229681978798587 0.212014134275618
"Ntsc5972" "Ntsc5972" 13384 0.25668449197861 0.294117647058824
"Ntsc2104" "Ntsc2104" 11551 0.217948717948718 0.256410256410256
"Ntsc5974" "Ntsc5974" 3454 0.229226361031519 0.234957020057307
"Ntsc5982" "Ntsc5982" 2678 0.25974025974026 0.220779220779221
"Ntsc5981" "Ntsc5981" 4566 0.174311926605505 0.229357798165138
"Ntsc5979" "Ntsc5979" 7814 0.311111111111111 0.2
"Ntsc5980" "Ntsc5980" 9441 0.227777777777778 0.227777777777778
"Ntsc2103" "Ntsc2103" 11379 0.296482412060302 0.276381909547739
"Ntsc2096" "Ntsc2096" 16640 0.3125 0.2875
"Ntsc5957" "Ntsc5957" 2566 0.229468599033816 0.236714975845411
"Ntsc5967" "Ntsc5967" 284 0.212534059945504 0.220708446866485
"Ntsc5956" "Ntsc5956" 4017 0.238461538461538 0.257692307692308
"Ntsc5966" "Ntsc5966" 8886 0.276729559748428 0.251572327044025
"Ntsc2102" "Ntsc2102" 12107 0.271028037383178 0.271028037383178
"Ntsc5965" "Ntsc5965" 17725 0.260223048327138 0.241635687732342
"Ntsc5971" "Ntsc5971" 20842 0.297052154195011 0.27437641723356
"Ntsc5955" "Ntsc5955" 25557 0.237951807228916 0.219879518072289
"Ntsc5964" "Ntsc5964" 28895 0.17741935483871 0.274193548387097
"Ntsc2095" "Ntsc2095" 30011 0.284023668639053 0.301775147928994
"Ntsc5963" "Ntsc5963" 31950 0.236111111111111 0.255555555555556
"Ntsc5970" "Ntsc5970" 35409 0.248520710059172 0.230769230769231
"Ntsc5954" "Ntsc5954" 41219 0.264 0.285333333333333
"Ntsc5953" "Ntsc5953" 47428 0.209205020920502 0.284518828451883
"Ntsc5952" "Ntsc5952" 50216 0.180555555555556 0.180555555555556
"Ntsc5962" "Ntsc5962" 52298 0.188679245283019 0.273584905660377
"Ntsc5951" "Ntsc5951" 54187 0.25 0.282894736842105
"Ntsc5950" "Ntsc5950" 62539 0.28476821192053 0.278145695364238
"Ntsc2101" "Ntsc2101" 64306 0.285087719298246 0.25
"Ntsc5949" "Ntsc5949" 66011 0.227272727272727 0.25974025974026
"Ntsc5961" "Ntsc5961" 68088 0.272131147540984 0.295081967213115
"Ntsc5948" "Ntsc5948" 72687 0.276699029126214 0.286407766990291
"Ntsc2100" "Ntsc2100" 77968 0.117647058823529 0.211764705882353
"Ntsc5969" "Ntsc5969" 80148 0.253164556962025 0.265822784810127
"Ntsc5960" "Ntsc5960" 82862 0.223938223938224 0.227799227799228
"Ntsc2099" "Ntsc2099" 88855 0.264058679706601 0.254278728606357
"Ntsc5968" "Ntsc5968" 94073 0.278571428571429 0.307142857142857
"Ntsc2098" "Ntsc2098" 97020 0.267045454545455 0.269886363636364
"Ntsc5947" "Ntsc5947" 100289 0.190184049079755 0.245398773006135
"Ntsc5959" "Ntsc5959" 102949 0.259259259259259 0.259259259259259
"Ntsc5946" "Ntsc5946" 104855 0.226415094339623 0.311320754716981
"Ntsc5958" "Ntsc5958" 108584 0.21105527638191 0.231155778894472
"Ntsc5945" "Ntsc5945" 120333 0.275147928994083 0.287968441814596
"Ntsc2097" "Ntsc2097" 136163 0.2 0.142857142857143
"Ntsc2094" "Ntsc2094" 137598 0.320987654320988 0.222222222222222
"Ntsc5942" "Ntsc5942" 139842 0.244274809160305 0.229007633587786
"Ntsc5940" "Ntsc5940" 140382 0.25 0.305
"Ntsc5941" "Ntsc5941" 143879 0.269230769230769 0.235576923076923
"Ntsc5944" "Ntsc5944" 141937 0.229773462783172 0.284789644012945
"Ntsc5943" "Ntsc5943" 138824 0.205223880597015 0.238805970149254
"Ntsc5939" "Ntsc5939" 134695 0.243445692883895 0.247191011235955
"Ntsc2087" "Ntsc2087" 123379 0.29794933655006 0.331724969843185
"Ntsc5924" "Ntsc5924" 120163 0.271698113207547 0.237735849056604
"Ntsc8028" "Ntsc8028" 115754 0.192857142857143 0.207142857142857
"Ntsc5933" "Ntsc5933" 108459 0.264044943820225 0.27247191011236
"Ntsc5936" "Ntsc5936" 99628 0.253032928942808 0.266897746967071
"Ntsc2086" "Ntsc2086" 96988 0.213270142180095 0.227488151658768
"Ntsc5923" "Ntsc5923" 95289 0.232558139534884 0.237209302325581
"Ntsc2092" "Ntsc2092" 93439 0.210843373493976 0.204819277108434
"Ntsc5922" "Ntsc5922" 87617 0.237209302325581 0.232558139534884
"Ntsc5921" "Ntsc5921" 76075 0.228571428571429 0.228571428571429
"Ntsc5932" "Ntsc5932" 71353 0.233471074380165 0.276859504132231
"Ntsc2085" "Ntsc2085" 69568 0.214285714285714 0.183673469387755
"Ntsc5931" "Ntsc5931" 67867 0.291925465838509 0.248447204968944
"Ntsc8027" "Ntsc8027" 63457 0.210762331838565 0.228699551569507
"Ntsc5935" "Ntsc5935" 56851 0.256329113924051 0.251582278481013
"Ntsc5930" "Ntsc5930" 37277 0.275 0.25
"Ntsc2091" "Ntsc2091" 32547 0.288590604026846 0.268456375838926
"Ntsc5929" "Ntsc5929" 28850 0.255230125523013 0.196652719665272
"Ntsc5938" "Ntsc5938" 25644 0.181818181818182 0.141414141414141
"Ntsc2093" "Ntsc2093" 20839 0.268145161290323 0.284274193548387
"Ntsc5920" "Ntsc5920" 2880 0.195612431444241 0.285191956124314
"Ntsc5937" "Ntsc5937" 1522 0.225806451612903 0.296466973886329
"Ntsc5934" "Ntsc5934" 16628 0.178082191780822 0.212328767123288
"Ntsc5928" "Ntsc5928" 19566 0.273381294964029 0.273381294964029
"Ntsc5927" "Ntsc5927" 24546 0.254310344827586 0.245689655172414
"Ntsc5926" "Ntsc5926" 25384 0.271634615384615 0.274038461538462
"Ntsc2090" "Ntsc2090" 22769 0.257142857142857 0.271428571428571
"Ntsc5919" "Ntsc5919" 16487 0.234676007005254 0.262697022767075
"Ntsc5925" "Ntsc5925" 6679 0.276150627615063 0.305439330543933
"Ntsc5918" "Ntsc5918" 2261 0.240641711229947 0.251336898395722
"Ntsc2088" "Ntsc2088" 687 0.190697674418605 0.195348837209302
"Ntsc2089" "Ntsc2089" 5203 0.233173076923077 0.235576923076923
"Ntsc5895" "Ntsc5895" 10513 0.298245614035088 0.285087719298246
"Ntsc5917" "Ntsc5917" 15005 0.250996015936255 0.262948207171315
"Ntsc5894" "Ntsc5894" 18473 0.271604938271605 0.231481481481481
"Ntsc8026" "Ntsc8026" 22597 0.242574257425743 0.237623762376238
"Ntsc5893" "Ntsc5893" 32426 0.231404958677686 0.243801652892562
"Ntsc5905" "Ntsc5905" 35134 0.301587301587302 0.338624338624339
"Ntsc5916" "Ntsc5916" 37364 0.261029411764706 0.264705882352941
"Ntsc5892" "Ntsc5892" 40847 0.271844660194175 0.287378640776699
"Ntsc5904" "Ntsc5904" 47662 0.22972972972973 0.297297297297297
"Ntsc5891" "Ntsc5891" 50519 0.235955056179775 0.239700374531835
"Ntsc5912" "Ntsc5912" 53565 0.256842105263158 0.246315789473684
"Ntsc5903" "Ntsc5903" 62237 0.25764192139738 0.244541484716157
"Ntsc5890" "Ntsc5890" 64125 0.220125786163522 0.220125786163522
"Ntsc5915" "Ntsc5915" 66819 0.220149253731343 0.242537313432836
"Ntsc5889" "Ntsc5889" 73657 0.258241758241758 0.252747252747253
"Ntsc5902" "Ntsc5902" 85483 0.222222222222222 0.206349206349206
"Ntsc5888" "Ntsc5888" 87875 0.249357326478149 0.264781491002571
"Ntsc5901" "Ntsc5901" 96919 0.26 0.27
"Ntsc2079" "Ntsc2079" 99638 0.25 0.195652173913043
"Ntsc5900" "Ntsc5900" 101872 0.218446601941748 0.252427184466019
"Ntsc5911" "Ntsc5911" 106084 0.2125 0.19375
"Ntsc5899" "Ntsc5899" 111776 0.214285714285714 0.193877551020408
"Ntsc5898" "Ntsc5898" 113091 0.244776119402985 0.217910447761194
"Ntsc5887" "Ntsc5887" 116484 0.256302521008403 0.281512605042017
"Ntsc2084" "Ntsc2084" 121147 0.302238805970149 0.350746268656716
"Ntsc5886" "Ntsc5886" 123858 0.300813008130081 0.281842818428184
"Ntsc5885" "Ntsc5885" 131728 0.2 0.233333333333333
"Ntsc5910" "Ntsc5910" 134466 0.21830985915493 0.193661971830986
"Ntsc5909" "Ntsc5909" 139195 0.272251308900524 0.240837696335079
"Ntsc5897" "Ntsc5897" 144192 0.219839142091153 0.241286863270777
"Ntsc5884" "Ntsc5884" 149314 0.268518518518519 0.287037037037037
"Ntsc2083" "Ntsc2083" 150866 0.245700245700246 0.277641277641278
"Ntsc5908" "Ntsc5908" 156397 0.221052631578947 0.310526315789474
"Ntsc2082" "Ntsc2082" 164176 0.256756756756757 0.286486486486487
"Ntsc5883" "Ntsc5883" 170088 0.256797583081571 0.268882175226586
"Ntsc5882" "Ntsc5882" 174585 0.246212121212121 0.291666666666667
"Ntsc5907" "Ntsc5907" 177743 0.275534441805226 0.28978622327791
"Ntsc5914" "Ntsc5914" 181964 0.230769230769231 0.269230769230769
"Ntsc5906" "Ntsc5906" 183624 0.226006191950464 0.278637770897833
"Ntsc2080" "Ntsc2080" 177370 0.210526315789474 0.225563909774436
"Ntsc5896" "Ntsc5896" 173875 0.253886010362694 0.261658031088083
"Ntsc5913" "Ntsc5913" 170104 0.246913580246914 0.226337448559671
"Ntsc5881" "Ntsc5881" 163757 0.230434782608696 0.31304347826087
"Ntsc2081" "Ntsc2081" 161277 0.336 0.32
"Ntsc2075" "Ntsc2075" 154520 0.300613496932515 0.300613496932515
"Ntsc5877" "Ntsc5877" 149112 0.217616580310881 0.231865284974093
"Ntsc5872" "Ntsc5872" 144989 0.283185840707965 0.261061946902655
"Ntsc5876" "Ntsc5876" 139089 0.27741935483871 0.27741935483871
"Ntsc2078" "Ntsc2078" 130880 0.232323232323232 0.267676767676768
"Ntsc5871" "Ntsc5871" 123783 0.212328767123288 0.273972602739726
"Ntsc2074" "Ntsc2074" 119047 0.23 0.25
"Ntsc5870" "Ntsc5870" 108943 0.276086956521739 0.293478260869565
"Ntsc5864" "Ntsc5864" 104303 0.257894736842105 0.289473684210526
"Ntsc5875" "Ntsc5875" 97281 0.293103448275862 0.258620689655172
"Ntsc8025" "Ntsc8025" 94751 0.29045643153527 0.29045643153527
"Ntsc5880" "Ntsc5880" 91175 0.2398753894081 0.274143302180685
"Ntsc5879" "Ntsc5879" 85280 0.26271186440678 0.242937853107345
"Ntsc5874" "Ntsc5874" 80705 0.229508196721311 0.229508196721311
"Ntsc2077" "Ntsc2077" 78097 0.299492385786802 0.289340101522843
"Ntsc2073" "Ntsc2073" 73297 0.25 0.232142857142857
"Ntsc5863" "Ntsc5863" 67551 0.263768115942029 0.263768115942029
"Ntsc5862" "Ntsc5862" 63909 0.206798866855524 0.235127478753541
"Ntsc5869" "Ntsc5869" 57766 0.297658862876254 0.301003344481605
"Ntsc5868" "Ntsc5868" 52975 0.219858156028369 0.217494089834515
"Ntsc5861" "Ntsc5861" 49187 0.236024844720497 0.260869565217391
"Ntsc5867" "Ntsc5867" 45666 0.238095238095238 0.276190476190476
"Ntsc5860" "Ntsc5860" 41997 0.235795454545455 0.255681818181818
"Ntsc5866" "Ntsc5866" 35216 0.28 0.29875
"Ntsc8024" "Ntsc8024" 31119 0.232484076433121 0.251592356687898
"Ntsc2076" "Ntsc2076" 20478 0.202898550724638 0.210144927536232
"Ntsc8023" "Ntsc8023" 17072 0.246851385390428 0.249370277078086
